director_id,movie_id,person_id
5275,4785,13423
5276,4786,11907
5277,4786,589
5278,4787,59
5279,4788,-
52,4789,-
5281,47,5661
5282,47,1826
5283,4791,-
5284,4792,-
5285,4793,-
5286,4794,18847
5287,4795,17725
5288,4796,5434
5289,4797,-
52,4798,-
5291,4799,-
5292,48,3382
5293,48,3994
5294,48,20053
5295,48,15778
5296,4801,17483
5297,4802,-
5298,4803,-
5299,4804,9871
53,4805,-
5301,4806,4852
5302,4807,20017
5303,4808,4723
5304,4809,4049
5305,48,-
5306,4811,-
5307,4812,13292
5308,4813,-
5309,4814,7769
53,4815,-
5311,4816,-
5312,4817,138
5313,4818,-
5314,4819,-
5315,48,62
5316,4821,5244
5317,4822,2644
5318,4823,-
5319,4824,5881
53,4825,3973
5321,4826,-
5322,4827,7543
5323,4828,8092
5324,4829,18292
5325,48,19591
5326,4831,-
5327,4832,20212
5328,4833,185
5329,4834,-
53,4835,12231
5331,4836,12085
5332,4836,4264
5333,4837,-
5334,4838,13986
5335,4839,3935
5336,48,1123
5337,4841,-
5338,4842,9305
5339,4843,20656
53,4843,2044
5341,4844,-
5342,4845,-
5343,4846,3719
5344,4847,15944
5345,4848,1151
5346,4849,-
5347,48,11407
5348,4851,3216
5349,4852,18877
53,4853,196
5351,4854,19781
5352,4855,-
5353,4856,2777
5354,4857,14784
5355,4858,7568
5356,4859,14569
5357,48,12051
5358,4861,-
5359,4862,-
53,4863,15143
5361,4864,-
5362,4865,2759
5363,4866,-
5364,4867,-
5365,4868,-
5366,4869,6311
5367,48,-
5368,4871,15345
5369,4872,-
53,4873,11
5371,4874,17002
5372,4875,-
5373,4876,-
5374,4877,3171
5375,4878,13774
5376,4879,-
5377,48,-
5378,4881,2072
5379,4882,6398
53,4883,6015
5381,4884,2604
5382,4885,8177
5383,4885,4303
5384,4886,91
5385,4887,4844
5386,4888,19761
5387,4889,-
5388,48,183
5389,4891,13365
53,4892,-
5391,4893,-
5392,4894,7547
5393,4895,166
5394,4896,3076
5395,4897,16654
5396,4898,-
5397,4899,-
5398,49,6442
5399,4901,4111
54,4902,-
5401,4903,5071
5402,4904,11421
5403,4905,82
5404,2012,-
5405,4906,-
5406,4907,15533
5407,4908,-
5408,4909,19797
5409,49,-
54,4911,20484
5411,4912,-
5412,4913,-
5413,4914,274
5414,4915,3346
5415,4915,18506
5416,4916,15649
5417,4917,-
5418,4918,14781
5419,4919,15994
54,49,-
5421,4921,-
5422,4922,13997
5423,4923,11724
5424,4924,-
5425,4925,14994
5426,4926,-
5427,4927,4763
5428,4928,-
5429,4929,7351
54,4929,2968
5431,49,1001
5432,4931,10404
5433,4932,-
5434,4933,-
5435,4934,2814
5436,4935,-
5437,4936,14985
5438,4937,-
5439,4938,15567
54,4939,10
5441,49,-
5442,4941,-
5443,4942,-
5444,4943,11421
5445,4944,16834
5446,4945,19082
5447,4946,-
5448,4947,-
5449,4948,3752
54,4949,-
5451,49,-
5452,4951,3587
5453,4952,14729
5454,4953,14522
5455,4954,7692
5456,4954,160
5457,4955,-
5458,4956,-
5459,4957,19356
54,4958,19262
5461,4959,11272
5462,4959,18191
5463,49,85
5464,4961,-
5465,4962,-
5466,4963,124
5467,4964,187
5468,4965,9801
5469,4966,15676
54,4967,323
5471,4967,11149
5472,4968,-
5473,4969,20907
5474,4969,13858
5475,4969,20704
5476,4969,94
5477,49,-
5478,4971,-
5479,4972,10092
54,4973,2392
5481,4974,-
5482,4975,-
5483,4976,111
5484,4977,442
5485,4978,-
5486,4979,13774
5487,49,17628
5488,4981,1594
5489,4981,16966
54,4982,19218
5491,4983,49
5492,4984,-
5493,4985,-
5494,4986,-
5495,4987,11691
5496,4988,4047
5497,4988,19601
5498,4988,15684
5499,4988,1948
55,4989,12995
5501,49,-
5502,4991,140
5503,4992,12397
5504,4993,16206
5505,4994,5046
5506,4995,7793
5507,4996,-
5508,4997,8467
5509,4998,-
55,4999,939
5511,50,9388
5512,5001,4116
5513,5002,8563
5514,5003,9406
5515,5004,-
5516,5005,-
5517,5006,5092
5518,5007,5956
5519,5007,8503
55,5008,2877
5521,5009,331
5522,5009,8407
5523,50,6461
5524,50,15676
5525,5011,-
5526,5012,66
5527,5013,196
5528,5013,8617
5529,5014,-
55,5015,564
5531,5016,8181
5532,5017,-
5533,5018,10982
5534,5019,14994
5535,5019,20749
5536,50,20654
5537,5021,8106
5538,5022,-
5539,5023,-
55,5024,-
5541,5025,3702
5542,5026,10953
5543,5027,19228
5544,5028,12862
5545,5029,-
5546,50,-
5547,5031,-
5548,5032,13704
5549,5033,8294
55,5034,293
5551,5035,-
5552,5036,18284
5553,5037,19494
5554,5038,17865
5555,5038,3059
5556,5039,-
5557,50,10736
5558,5041,-
5559,5042,18284
55,5043,-
5561,5044,-
5562,5045,4944
5563,5046,-
5564,5047,2142
5565,5048,-
5566,5049,1337
5567,50,10982
5568,5051,19697
5569,5052,-
55,5053,17147
5571,5054,3994
5572,5054,20053
5573,5054,15778
5574,5054,21007
5575,5055,2898
5576,5056,8126
5577,5057,-
5578,5058,17985
5579,5058,5777
55,5059,3624
5581,5059,19879
5582,50,16138
5583,5061,1799
5584,5061,7569
5585,5062,-
5586,5063,16153
5587,5064,14628
5588,5065,19646
5589,5066,20107
55,5067,8406
5591,5068,18007
5592,5069,20219
5593,50,18418
5594,5071,12538
5595,5071,66
5596,5072,13808
5597,5073,-
5598,5074,17055
5599,5075,4795
56,5076,15536
5601,5076,16525
5602,5076,11518
5603,5076,1515
5604,5077,3539
5605,5078,-
5606,5079,-
5607,9352,-
5608,50,8173
5609,5081,-
56,5082,-
5611,5083,15662
5612,5084,4282
5613,5085,17836
5614,5086,1478
5615,5087,-
5616,5088,167
5617,5089,1109
5618,5089,20428
5619,5089,3342
56,50,-
5621,5091,-
5622,5092,-
5623,5093,10953
5624,5094,-
5625,5095,12148
5626,5096,-
5627,5097,-
5628,5098,-
5629,5099,116
56,5099,9167
5631,51,8399
5632,5101,10617
5633,5102,16105
5634,5102,11373
5635,5103,333
5636,5104,161
5637,5105,4899
5638,5106,17785
5639,23,12098
56,5107,12098
5641,5108,1394
5642,5109,12886
5643,51,16805
5644,5111,16638
5645,5112,4052
5646,5113,-
5647,5114,7317
5648,5115,9645
5649,5116,7923
56,5117,-
5651,5118,14286
5652,5119,3991
5653,18,11822
5654,51,11822
5655,18,883
5656,51,883
5657,5121,-
5658,5122,7268
5659,5123,11543
56,5124,9972
5661,5125,793
5662,5126,15708
5663,5127,9609
5664,5127,78
5665,5128,-
5666,5129,-
5667,51,-
5668,5131,1239
5669,5132,424
56,5133,18231
5671,5134,18754
5672,5135,1849
5673,5136,2546
5674,5136,8136
5675,5137,4945
5676,5138,4229
5677,5138,18915
5678,5139,116
5679,51,15533
56,5141,19494
5681,5142,13547
5682,5143,40
5683,5144,8605
5684,5145,12976
5685,5146,136
5686,5147,5536
5687,5148,-
5688,5149,1305
5689,51,-
56,5151,-
5691,5152,1416
5692,5153,14607
5693,5153,88
5694,5154,-
5695,5155,-
5696,5156,-
5697,5157,10982
5698,5158,16909
5699,5159,1666
57,51,11865
5701,5161,-
5702,5162,-
5703,5163,-
5704,5164,4252
5705,5164,18037
5706,5165,12153
5707,5165,451
5708,5166,16137
5709,5166,9219
57,5167,16848
5711,5167,18609
5712,5168,1024
5713,5169,9603
5714,5171,451
5715,5171,13563
5716,5172,-
5717,5173,8449
5718,5174,9395
5719,5175,15533
57,5176,18043
5721,5177,-
5722,5178,20092
5723,5179,4908
5724,5179,60
5725,51,-
5726,5181,-
5727,5182,-
5728,5183,333
5729,5184,7859
57,5185,7799
5731,5186,143
5732,5187,-
5733,5188,10278
5734,5189,-
5735,51,177
5736,5191,-
5737,5192,10603
5738,5193,9246
5739,5193,20586
57,5194,-
5741,5195,-
5742,5196,14454
5743,5197,18284
5744,5198,1244
5745,5198,16384
5746,5199,-
5747,52,-
5748,5201,-
5749,5202,-
57,5203,-
5751,5204,9801
5752,5205,14994
5753,5205,20749
5754,5206,-
5755,5207,-
5756,5208,13783
5757,5209,8756
5758,5209,855
5759,52,843
57,5211,9838
5761,5211,18623
5762,5212,10858
5763,5212,20403
5764,5213,3135
5765,5214,15179
5766,5215,18284
5767,5216,9779
5768,5217,8883
5769,5218,7923
57,5219,14547
5771,52,1321
5772,5221,-
5773,5222,113
5774,5223,3617
5775,5223,12275
5776,5224,7278
5777,5225,9661
5778,5226,-
5779,5227,-
57,5228,12839
5781,5229,13343
5782,52,3029
5783,52,204
5784,5231,-
5785,5232,10892
5786,5233,2685
5787,5234,14072
5788,5234,19133
5789,5235,190
57,5236,-
5791,5237,7345
5792,5238,7376
5793,2151,-
5794,5239,-
5795,52,9395
5796,5241,17108
5797,5242,11022
5798,5243,-
5799,5244,-
58,5245,-
5801,5246,-
5802,5247,11469
5803,5248,15482
5804,5249,11421
5805,52,7878
5806,5251,-
5807,5252,20291
5808,5253,-
5809,5254,-
58,5255,9136
5811,5255,10656
5812,5256,4972
5813,5257,9801
5814,5258,7253
5815,5259,16022
5816,52,4907
5817,5261,-
5818,5262,8224
5819,5263,-
58,5264,-
5821,5265,9801
5822,5266,-
5823,5267,6575
5824,5268,2294
5825,5269,-
5826,52,-
5827,5271,-
5828,5272,15795
5829,5273,1324
58,5274,10926
5831,5275,-
5832,5276,6598
5833,5278,18823
5834,5279,-
5835,52,5934
5836,5281,-
5837,5282,-
5838,5283,9801
5839,5284,2514
58,5284,3434
5841,5285,235
5842,5286,-
5843,5287,18584
5844,5288,-
5845,5289,-
5846,52,10399
5847,5291,3186
5848,5292,12602
5849,5293,4095
58,5294,18284
5851,5295,-
5852,5296,-
5853,5297,160
5854,5298,15533
5855,5299,-
5856,53,9113
5857,5301,-
5858,5302,4487
5859,5303,-
58,5304,7016
5861,5305,3429
5862,5306,19825
5863,5307,16701
5864,5308,12416
5865,5309,17648
5866,53,2072
5867,53,20749
5868,5311,6785
5869,5311,18386
58,5312,16869
5871,5313,20487
5872,5314,202
5873,5315,-
5874,5316,8915
5875,5317,9753
5876,5317,15832
5877,5318,10457
5878,5318,21087
5879,5319,18345
58,53,-
5881,5321,7778
5882,5322,12994
5883,5323,-
5884,5324,-
5885,5325,161
5886,5326,3012
5887,5327,7057
5888,5328,2241
5889,5329,10205
58,5329,72
5891,5329,40
5892,53,2597
5893,5331,12878
5894,5332,8177
5895,5333,-
5896,5334,15516
5897,5335,18963
5898,5336,14877
5899,5337,-
59,5338,9892
5901,5339,84
5902,5339,10606
5903,53,21046
5904,5341,9801
5905,5342,-
5906,5343,15591
5907,5344,-
5908,5345,5092
5909,5346,13375
59,5347,11657
5911,5348,5281
5912,5349,12122
5913,53,4487
5914,5351,15194
5915,5352,-
5916,5353,12723
5917,5354,-
5918,5355,-
5919,5356,9809
59,5357,10409
5921,5358,-
5922,5359,-
5923,53,18218
5924,53,14191
5925,5361,13055
5926,5362,743
5927,5363,-
5928,5364,-
5929,5365,7124
59,5366,12518
5931,5367,7486
5932,5368,3922
5933,5369,-
5934,53,3895
5935,5371,12574
5936,5371,14653
5937,5372,3975
5938,5373,2418
5939,5374,6086
59,683,7996
5941,5375,7996
5942,5376,-
5943,5377,3975
5944,5378,9769
5945,5379,19688
5946,53,-
5947,5381,149
5948,5382,12019
5949,5383,2468
59,5384,5913
5951,5385,-
5952,5386,86
5953,5387,6652
5954,5388,21043
5955,5389,8224
5956,5389,16617
5957,53,13334
5958,5391,-
5959,5392,10247
59,5393,20699
5961,5394,21071
5962,5395,12831
5963,5396,-
5964,5397,-
5965,5398,-
5966,5399,10441
5967,54,11381
5968,5401,18109
5969,5402,3994
59,5402,20053
5971,5402,15778
5972,5402,5136
5973,5402,14755
5974,5403,125
5975,5404,15658
5976,5405,133
5977,5406,6535
5978,5407,-
5979,5408,-
59,5409,170
5981,54,3416
5982,5411,18941
5983,5412,12631
5984,5413,16861
5985,5414,-
5986,5415,8371
5987,5415,303
5988,5415,4174
5989,5416,3341
59,5417,13244
5991,5418,20532
5992,5419,15748
5993,54,207
5994,54,12299
5995,5421,8089
5996,5422,16981
5997,5423,6902
5998,5424,754
5999,5425,2256
60,5426,-
6001,5427,-
6002,5428,12571
6003,5429,1547
6004,5429,2418
6005,54,-
6006,5431,21071
6007,5432,-
6008,5433,71
6009,5434,-
60,5435,17862
6011,2051,196
6012,5436,196
6013,5437,10739
6014,5438,2937
6015,5439,14655
6016,54,-
6017,5441,7798
6018,5442,15311
6019,5443,14504
60,5444,14957
6021,5445,7662
6022,5446,3179
6023,5447,-
6024,5448,7696
6025,5449,10856
6026,5451,-
6027,5452,20768
6028,5453,-
6029,5454,60
60,715,404
6031,5455,404
6032,5456,14994
6033,5457,-
6034,5458,10982
6035,5459,17838
6036,5459,5059
6037,54,4829
6038,1323,5451
6039,5461,5451
60,1323,194
6041,5461,194
6042,5462,-
6043,5463,44
6044,5464,2202
6045,5464,2466
6046,5465,-
6047,5466,16654
6048,5467,17219
6049,5467,14467
60,5468,15329
6051,5469,49
6052,54,15808
6053,5471,-
6054,5472,14339
6055,5473,10665
6056,5473,5253
6057,5474,16908
6058,5475,79
6059,5476,14609
60,5477,-
6061,5478,19956
6062,5479,5255
6063,54,-
6064,5481,17862
6065,5482,3184
6066,5483,11102
6067,5484,151
6068,5485,145
6069,5486,-
60,5487,14522
6071,5488,17794
6072,5489,194
6073,5489,16695
6074,54,19773
6075,5491,4946
6076,5491,13992
6077,5492,11146
6078,5493,16023
6079,5493,3871
60,5494,-
6081,5495,15602
6082,5496,7801
6083,5497,14957
6084,5498,-
6085,5499,160
6086,55,5271
6087,5501,17468
6088,5502,5477
6089,5503,15533
60,5504,8305
6091,5505,-
6092,5506,-
6093,5507,3699
6094,5508,7377
6095,5509,12257
6096,55,13343
6097,5511,3801
6098,5512,203
6099,5513,-
61,5514,10787
6101,5515,18484
6102,5515,5048
6103,5516,-
6104,5517,6625
6105,5517,534
6106,5518,71
6107,5519,25
6108,55,17862
6109,3549,20218
61,5521,20218
6111,5522,-
6112,5523,13853
6113,5524,13555
6114,5525,9801
6115,5526,-
6116,5527,11263
6117,5528,20137
6118,5529,-
6119,55,-
61,5531,80
6121,5532,6152
6122,5533,-
6123,5534,-
6124,5536,14817
6125,5537,12512
6126,5538,4411
6127,5539,14562
6128,55,-
6129,5541,164
61,5542,-
6131,5543,8207
6132,5544,18806
6133,5545,146
6134,5546,179
6135,5547,-
6136,5548,-
6137,5549,119
6138,55,-
6139,5551,12019
61,5552,12339
6141,5552,18829
6142,5553,9169
6143,5554,4627
6144,5555,-
6145,5556,15673
6146,5557,-
6147,5558,7572
6148,4324,-
6149,5559,-
61,55,10117
6151,55,18205
6152,5561,564
6153,5562,-
6154,5563,7458
6155,5564,-
6156,5565,-
6157,5566,4122
6158,5567,-
6159,5568,13799
61,5569,-
6161,55,3304
6162,5571,14089
6163,5572,-
6164,5573,-
6165,5574,6356
6166,5575,19644
6167,5576,339
6168,5577,2841
6169,5578,10126
61,5579,-
6171,55,11949
6172,55,9145
6173,5581,10436
6174,5582,-
6175,5583,-
6176,5584,5823
6177,5585,16508
6178,5586,7568
6179,5587,9892
61,5587,18387
6181,5588,-
6182,5589,847
6183,55,13959
6184,5591,3097
6185,5592,-
6186,5593,16805
6187,5593,14731
6188,5594,-
6189,5595,15533
61,5596,18252
6191,5597,18953
6192,5597,20321
6193,5598,30
6194,5599,15533
6195,56,15
6196,5601,-
6197,5602,321
6198,5603,12862
6199,5604,11439
62,5605,-
6201,5606,3616
6202,5607,-
6203,5608,4953
6204,5609,13853
6205,56,-
6206,5611,1812
6207,5612,20144
6208,5613,-
6209,5614,-
62,5615,-
6211,5616,7878
6212,5617,-
6213,5618,124
6214,5619,-
6215,56,28
6216,5621,-
6217,5622,7558
6218,5623,3306
6219,5624,1849
62,5625,-
6221,5626,10982
6222,5627,17836
6223,5628,15113
6224,5629,93
6225,56,14504
6226,5631,-
6227,5632,16109
6228,5633,15575
6229,5634,15364
62,5635,12937
6231,5636,64
6232,5637,2597
6233,5638,12234
6234,5639,-
6235,56,9801
6236,5641,-
6237,5642,7516
6238,5643,10742
6239,5644,16937
62,5645,-
6241,5646,14883
6242,5646,166
6243,5647,15346
6244,5648,4763
6245,5649,170
6246,56,15757
6247,5651,-
6248,5652,9419
6249,5653,4318
62,5653,12716
6251,5654,-
6252,5655,-
6253,5656,11396
6254,5657,72
6255,5658,-
6256,5659,-
6257,56,12362
6258,5661,18378
6259,5662,7105
62,5663,7232
6261,5664,-
6262,5665,9801
6263,5666,4344
6264,5667,5092
6265,5668,-
6266,5669,-
6267,56,1313
6268,5671,7921
6269,5672,-
62,5673,10982
6271,5674,-
6272,5675,7436
6273,5676,-
6274,5677,-
6275,5678,-
6276,5679,17862
6277,56,15449
6278,56,15434
6279,5681,9801
62,5682,1926
6281,5683,-
6282,5684,-
6283,5685,15533
6284,5686,-
6285,5687,3193
6286,5688,16506
6287,5689,5685
6288,5689,5878
6289,56,-
62,5691,20481
6291,5692,3036
6292,5692,7145
6293,5693,13555
6294,5694,9603
6295,5695,7801
6296,5696,674
6297,5697,19204
6298,5698,-
6299,5699,-
63,57,3463
6301,5701,-
6302,5702,2202
6303,5702,2466
6304,5703,-
6305,5704,-
6306,5705,-
6307,5706,-
6308,5707,4492
6309,5708,-
63,5709,13989
6311,57,19829
6312,5711,-
6313,5712,18736
6314,5713,-
6315,5714,10191
6316,5715,10845
6317,5716,200
6318,5717,-
6319,5718,-
63,5719,7275
6321,57,14823
6322,5721,4303
6323,5722,15769
6324,5723,9962
6325,5724,-
6326,5725,88
6327,5726,8616
6328,5727,-
6329,5728,-
63,5729,19768
6331,5729,13424
6332,57,18584
6333,5731,12384
6334,5732,-
6335,5733,1088
6336,5734,13688
6337,5734,2019
6338,5735,2877
6339,5736,-
63,5737,-
6341,5738,13035
6342,5739,17851
6343,5739,9
6344,57,7054
6345,5741,-
6346,5742,11837
6347,5742,7645
6348,5743,15407
6349,5744,10534
63,5745,647
6351,5746,-
6352,5747,5621
6353,5747,13454
6354,5748,15934
6355,5749,5801
6356,57,11836
6357,5751,4922
6358,5752,67
6359,5753,-
63,5754,9653
6361,5755,429
6362,5756,-
6363,5757,14176
6364,5758,-
6365,5759,-
6366,57,12312
6367,5761,2654
6368,5761,5038
6369,5762,17314
63,5763,-
6371,5764,-
6372,5765,9722
6373,5766,-
6374,5767,7878
6375,5768,-
6376,5769,18284
6377,5769,3767
6378,57,13634
6379,5771,14744
63,5772,10358
6381,5773,29
6382,5774,-
6383,5775,13352
6384,5776,-
6385,5777,16153
6386,5778,8407
6387,5779,-
6388,57,-
6389,5781,-
63,5782,-
6391,5783,144
6392,5784,-
6393,5785,99
6394,5786,74
6395,5787,-
6396,5789,9608
6397,57,-
6398,5791,16951
6399,5792,16805
64,5793,-
6401,5794,-
6402,5795,20299
6403,5796,11665
6404,5797,-
6405,5798,-
6406,5799,15291
6407,58,51
6408,5801,17687
6409,5802,-
64,5803,-
6411,5804,16806
6412,5805,-
6413,5806,-
6414,5807,18083
6415,5807,8422
6416,5808,15955
6417,5809,-
6418,58,-
6419,5811,3159
64,5812,-
6421,5813,-
6422,5814,-
6423,5815,-
6424,5816,6264
6425,5817,-
6426,5818,2202
6427,5818,2466
6428,5819,10578
6429,58,9554
64,5821,1355
6431,5822,-
6432,5823,-
6433,5824,1175
6434,5825,-
6435,5826,-
6436,5827,-
6437,5828,2397
6438,5829,-
6439,58,-
64,5831,12033
6441,5832,-
6442,5833,12412
6443,5833,13664
6444,5833,165
6445,5834,10924
6446,5835,-
6447,5836,10
6448,5837,-
6449,5838,-
64,5839,11263
6451,58,-
6452,5841,1417
6453,5842,16909
6454,5843,-
6455,5844,-
6456,5845,3864
6457,5846,-
6458,5847,-
6459,5848,14607
64,5848,88
6461,5849,9
6462,58,-
6463,12,-
6464,5851,-
6465,5852,4052
6466,5853,-
6467,5854,7636
6468,5855,-
6469,5856,2105
64,5857,8712
6471,5858,-
6472,5859,56
6473,58,-
6474,5861,-
6475,5862,-
6476,5863,-
6477,5864,-
6478,5865,-
6479,5866,9502
64,5867,-
6481,5868,-
6482,5869,-
6483,58,13634
6484,5871,-
6485,5872,-
6486,5873,-
6487,5874,-
6488,5875,-
6489,5876,124
64,5876,7247
6491,5877,17862
6492,5878,111
6493,5879,15742
6494,58,-
6495,5881,-
6496,5882,83
6497,5882,53
6498,5883,12803
6499,5884,-
65,5885,11299
6501,5887,-
6502,5888,19613
6503,5889,-
6504,58,3975
6505,5891,8216
6506,5892,-
6507,5893,-
6508,5894,-
6509,5895,3431
65,5896,87
6511,5896,184
6512,5897,16308
6513,5898,16551
6514,5899,17862
6515,59,1093
6516,5901,2955
6517,5902,-
6518,5903,-
6519,5904,-
65,5905,-
6521,5906,-
6522,5907,5781
6523,5907,10364
6524,5908,-
6525,5909,6969
6526,59,15691
6527,5911,-
6528,5912,17503
6529,5912,12743
65,5913,-
6531,5914,-
6532,5915,6187
6533,5916,19516
6534,5917,2705
6535,5918,4642
6536,5919,-
6537,59,-
6538,5921,1024
6539,5922,-
65,5923,16153
6541,5924,10745
6542,5924,5224
6543,5925,17166
6544,5925,16909
6545,5926,11261
6546,5927,-
6547,5928,5769
6548,5929,3764
6549,59,5883
65,5931,15694
6551,5932,-
6552,5933,20147
6553,5934,14133
6554,5935,17491
6555,5936,3153
6556,5937,-
6557,5938,7458
6558,5939,14565
6559,5939,7885
65,5939,7302
6561,59,-
6562,5941,-
6563,5942,-
6564,5943,-
6565,5944,-
6566,5945,-
6567,5946,11154
6568,5947,8207
6569,5948,-
65,5949,-
6571,59,18422
6572,5951,9691
6573,5952,9972
6574,5953,8741
6575,5954,17836
6576,5955,843
6577,5955,10742
6578,5957,11339
6579,6203,11339
65,5958,14607
6581,5958,88
6582,5959,742
6583,59,-
6584,5961,47
6585,5962,-
6586,5963,10449
6587,5964,-
6588,5965,-
6589,5966,-
65,5967,14259
6591,5968,19719
6592,5969,-
6593,59,2686
6594,5971,-
6595,5972,-
6596,5973,2189
6597,5974,3624
6598,5975,109
6599,5976,17862
66,5977,14457
6601,5978,10559
6602,5979,17862
6603,59,12722
6604,5981,-
6605,5982,20461
6606,5983,16133
6607,5984,17467
6608,5984,12
6609,5984,4421
66,5985,10248
6611,5986,2202
6612,5986,2466
6613,5987,-
6614,5988,9645
6615,5989,3216
6616,59,-
6617,5991,19573
6618,5992,15467
6619,5993,14545
66,5994,-
6621,5995,-
6622,5996,-
6623,5997,-
6624,5998,-
6625,5999,13634
6626,60,-
6627,6001,19516
6628,6002,17862
6629,6003,1364
66,6004,-
6631,6005,12602
6632,6006,-
6633,6007,16515
6634,6008,-
6635,6009,-
6636,60,11854
6637,6011,1024
6638,6012,8669
6639,6013,-
66,6014,-
6641,6015,-
6642,6016,-
6643,6017,-
6644,6018,12119
6645,6019,14155
6646,60,3859
6647,6021,1975
6648,6022,14629
6649,6023,-
66,6024,-
6651,6025,16408
6652,6025,13435
6653,6026,8662
6654,6027,-
6655,6028,12305
6656,6029,8207
6657,60,-
6658,6031,14607
6659,6031,88
66,6032,11069
6661,6033,18729
6662,6034,17862
6663,6035,179
6664,6036,7489
6665,6037,-
6666,6038,-
6667,6039,3429
6668,60,10982
6669,6041,11067
66,6042,17862
6671,6043,-
6672,6044,-
6673,6045,7209
6674,6046,20414
6675,6047,17836
6676,6048,-
6677,6049,-
6678,60,-
6679,6051,-
66,6052,20295
6681,6053,2195
6682,6055,12023
6683,6056,-
6684,6057,10219
6685,6058,10982
6686,6059,-
6687,60,6859
6688,6061,3905
6689,6062,399
66,6062,5946
6691,6063,-
6692,6064,36
6693,6064,1169
6694,6065,-
6695,6066,8351
6696,6067,-
6697,6068,8113
6698,6069,14607
6699,6069,88
67,60,2645
6701,6071,18843
6702,6072,126
6703,6073,-
6704,6074,17862
6705,6075,-
6706,6076,-
6707,6077,16805
6708,6077,7708
6709,6078,2019
67,6079,-
6711,60,-
6712,6081,-
6713,6082,200
6714,6083,-
6715,6084,-
6716,6085,-
6717,6086,10035
6718,6086,7584
6719,6087,17417
67,6088,3429
6721,6089,-
6722,60,2036
6723,6091,12927
6724,6092,7458
6725,2877,6923
6726,6093,6923
6727,6094,18252
6728,6095,202
6729,6095,6712
67,6096,20414
6731,6097,-
6732,6098,-
6733,6099,-
6734,61,10158
6735,6101,-
6736,6102,-
6737,6103,-
6738,6104,6612
6739,6105,-
67,6106,6456
6741,6107,-
6742,6108,-
6743,6109,5292
6744,61,14799
6745,6111,14607
6746,6111,88
6747,6112,-
6748,6113,-
6749,6114,-
67,6115,8119
6751,6116,-
6752,6117,-
6753,6118,-
6754,6119,6969
6755,6119,3982
6756,61,1724
6757,6121,20136
6758,6122,5094
6759,6122,18789
67,6122,8955
6761,6123,-
6762,6124,-
6763,6125,8691
6764,6125,14865
6765,6126,-
6766,6128,9645
6767,6129,-
6768,61,18068
6769,6131,-
67,6132,-
6771,6133,14582
6772,6134,12246
6773,6135,20651
6774,6135,4304
6775,6136,106
6776,6137,-
6777,6138,-
6778,61,-
6779,6141,-
67,6142,18399
6781,6143,20103
6782,6144,7499
6783,6145,-
6784,6146,-
6785,6147,124
6786,6147,7247
6787,6148,3034
6788,6148,2019
6789,6148,8743
67,6148,4623
6791,6148,6892
6792,6149,12024
6793,61,3857
6794,6151,-
6795,6152,-
6796,6153,1933
6797,6154,-
6798,6155,-
6799,6156,2148
68,6157,10244
6801,6158,-
6802,6159,6969
6803,6159,18756
6804,61,-
6805,6161,14607
6806,6161,88
6807,6162,13634
6808,6163,-
6809,6164,168
68,6165,13657
6811,6166,8589
6812,6167,672
6813,6168,4309
6814,6169,19738
6815,61,20634
6816,61,4416
6817,6171,6494
6818,6172,21085
6819,6173,-
68,6174,11588
6821,6175,-
6822,6176,-
6823,6177,-
6824,6178,1379
6825,6179,-
6826,61,151
6827,6181,15533
6828,6182,-
6829,6183,6321
68,6184,7923
6831,6185,11403
6832,6186,-
6833,6187,-
6834,6188,-
6835,6189,12499
6836,61,74
6837,6191,-
6838,6192,4486
6839,6193,18193
68,6194,20915
6841,6195,86
6842,6196,-
6843,6197,13161
6844,6198,7141
6845,6199,18137
6846,62,-
6847,6201,-
6848,6202,13352
6849,6204,1557
68,6204,186
6851,6205,11431
6852,6206,2208
6853,6207,-
6854,6208,7209
6855,6209,-
6856,62,46
6857,6211,-
6858,6212,-
6859,6213,1649
68,6214,111
6861,6215,-
6862,6216,7069
6863,6217,-
6864,6218,202
6865,6219,8833
6866,62,-
6867,6221,7174
6868,6222,9572
6869,6222,1806
68,6223,14607
6871,6223,88
6872,6224,-
6873,6225,5238
6874,6226,15489
6875,6227,12814
6876,6228,15327
6877,6229,14607
6878,6229,88
6879,62,6859
68,6231,-
6881,6232,5984
6882,6233,109
6883,6234,19432
6884,6235,1877
6885,6236,-
6886,6237,9899
6887,6238,3898
6888,6239,-
6889,62,-
68,6241,16306
6891,6242,4837
6892,6243,20985
6893,6244,-
6894,6245,-
6895,6246,16515
6896,6247,-
6897,6248,2128
6898,6248,578
6899,6248,5895
69,6248,18619
6901,6248,6136
6902,6248,4539
6903,6248,2059
6904,6248,14453
6905,6248,12221
6906,6248,5009
6907,6248,11884
6908,6249,6052
6909,62,-
69,6251,-
6911,6252,14607
6912,6252,88
6913,6253,-
6914,6254,-
6915,6255,13965
6916,6256,13257
6917,6257,-
6918,6258,-
6919,6259,20204
69,62,10083
6921,6261,-
6922,6262,14415
6923,6263,5
6924,6264,-
6925,6265,-
6926,6266,10426
6927,6267,10953
6928,6268,-
6929,6269,14607
69,6269,88
6931,62,-
6932,6271,-
6933,6272,12167
6934,6273,-
6935,6274,18348
6936,6275,11782
6937,6276,9822
6938,6276,6133
6939,6277,-
69,6278,-
6941,6279,10559
6942,6279,8436
6943,62,14603
